user_id,location,age
219436,"stnowhere,yukonterritory,usa",24.0
238720,"lamirada,california,usa",
111896,"austin,texas,usa",
212743,"cookeville,tennessee,usa",
67729,"redlands,california,usa",
61853,"scottsdale,arizona,usa",52.0
127257,"legazpi,albay,philippines",16.0
202832,"amherst,wisconsin,usa",
242908,"seattle,washington,usa",24.0
256540,"baytown,texas,usa",23.0
262403,"batonrouge,louisiana,usa",
88430,"severnapark,maryland,usa",49.0
118892,"christchurch,canterbury,newzealand",51.0
130609,"beverly,massachusetts,usa",
168593,"sanfrancisco,california,usa",27.0
249532,"barcelona,catalunya,spain",36.0
21396,"gaithersburg,maryland,usa",31.0
56834,"greenville,southcarolina,usa",
61317,"elpaso,texas,usa",
64452,"ny,newyork,usa",
115680,"oceanside,california,usa",
124689,"saltlakecity,utah,usa",24.0
236205,"washington,dc,usa",
261775,"austin,texas,usa",
269559,"greatbarrington,massachusetts,usa",
270297,"calgary,alberta,canada",34.0
133469,"batavia,ohio,usa",
242452,"hermosabeach,california,usa",
6076,"staugustinebeach,florida,usa",
219861,"tijeras,newmexico,usa",
6083,"melbourne,victoria,australia",39.0
231768,"beerwah,queensland,australia",19.0
6091,"silverspring,maryland,usa",
69291,"oxford,england,unitedkingdom",32.0
113514,"leeds,england,unitedkingdom",
255522,"melbourne,victoria,australia",22.0
74301,"chelmsford,england,unitedkingdom",22.0
240586,"london,england,unitedkingdom",29.0
244360,"nelson,motueka,unitedkingdom",57.0
253277,"bilbao,vizcaya,spain",
6252,"albury,newsouthwales,australia",32.0
9803,"maidenhead,england,unitedkingdom",18.0
28146,"manchester,england,unitedkingdom",30.0
69155,"birmingham,alabama,usa",
69683,"burystedmunds,england,unitedkingdom",
79962,"hertfordshire,england,unitedkingdom",22.0
83923,"adelaide,southaustralia,australia",59.0
93383,"dunedin,otago,newzealand",18.0
109366,"wuppertal,nordrheinwestfalen,germany",25.0
137686,"adelaide,southaustralia,australia",55.0
137884,"lorsch,hessen,germany",52.0
215658,"mackay,queensland,australia",52.0
249781,"melbourne,victoria,australia",39.0
250379,"brisbane,queensland,australia",35.0
256298,"wolverhampton,england,unitedkingdom",39.0
269877,"slough,england,unitedkingdom",48.0
24709,"annandale,virginia,australia",55.0
87034,"wembley,england,unitedkingdom",
98668,"adelaide,southaustralia,australia",26.0
217492,"erskineville,newsouthwales,australia",35.0
154752,"saskatoon,saskatchewan,canada",44.0
73752,"tacoma,washington,usa",
134216,"vail,colorado,usa",
6099,"hannover,niedersachsen,germany",32.0
126986,"fallscity,nebraska,usa",27.0
277982,"denver,colorado,usa",
6103,"somerville,massachusetts,usa",24.0
125573,"aachen,nordrheinwestfalen,germany",43.0
154697,"mnchen,bayern,germany",
6109,"shoreview,minnesota,usa",
22918,"stillwater,minnesota,usa",
192351,"shoreview,minnesota,usa",36.0
29030,"pacificpalisades,california,usa",14.0
120097,"wilsonville,oregon,usa",
134725,"portland,oregon,usa",
233019,"robbinsdale,minnesota,usa",
273621,"jerome,idaho,usa",
6113,"sacramento,california,usa",
6114,"wattonatstone,england,unitedkingdom",40.0
134703,"kleinstadt,niederoesterreich,austria",
105122,"mission,texas,usa",21.0
208880,"lund,skne,sweden",28.0
251386,"stuart,virginia,usa",
66464,"benson,arizona,usa",73.0
93812,"ballwin,missouri,usa",
184591,"raleigh,northcarolina,usa",
278159,"corolla,northcarolina,usa",
189586,"columbia,southcarolina,usa",
140734,"miami,florida,usa",43.0
208467,"pittsburgh,pennsylvania,usa",
215307,"grandlake,colorado,usa",
232256,"neworleans,louisiana,usa",
18682,"manchester,england,unitedkingdom",54.0
63709,"wayne,newjersey,usa",41.0
94815,"basel,baselstadt,switzerland",30.0
108508,"valladolid,valladolid,spain",32.0
237788,"claremont,california,usa",22.0
37161,"arcadia,california,usa",
127029,"austin,texas,usa",
245872,"rochester,newyork,usa",
26387,"austin,texas,usa",
36694,"ftlauderdale,florida,usa",
57490,"sheffield,england,unitedkingdom",
61194,"sarasota,florida,usa",
90719,"charleston,southcarolina,usa",
131654,"albuquerque,newmexico,usa",
149763,"marlborough,massachusetts,usa",
196474,"philadelphia,pennsylvania,usa",
239701,"scarborough,maine,usa",
6126,"landshut,bayern,germany",20.0
6139,"halifax,novascotia,canada",24.0
215997,"halifax,novascotia,canada",
224041,"halifax,novascotia,canada",36.0
211724,"millvalley,california,usa",47.0
221671,"warminster,pennsylvania,usa",
253018,"newark,delaware,usa",33.0
91937,"austin,texas,usa",
184234,"azalea,oregon,usa",
166831,"windsor,ontario,canada",25.0
6155,"encino,california,usa",
6156,"kansascity,missouri,usa",
187174,"yankton,southdakota,usa",61.0
8966,"truthorconsequences,newmexico,usa",24.0
94084,"naples,newyork,usa",35.0
206683,"auburnuniversity,alabama,usa",
6173,"orleans,ontario,canada",16.0
6177,"muncie,indiana,usa",20.0
29989,"chaffee,newyork,usa",40.0
270708,"studiocity,california,usa",
256355,"australia,westernaustralia,australia",29.0
91518,"heidelberg,badenwuerttemberg,germany",18.0
15158,"weienfels,sachsenanhalt,germany",19.0
150997,"yakima,washington,usa",
6207,"rennes,bretagne,france",23.0
217638,"paris,iledefrance,france",37.0
6210,"oxford,england,unitedkingdom",20.0
6218,"toronto,ontario,canada",
204435,"kincardine,ontario,canada",22.0
209742,"santabarbara,california,usa",
213102,"gaithersburg,maryland,usa",57.0
227096,"brodhead,kentucky,usa",32.0
49709,"waukon,iowa,usa",47.0
153866,"caldwell,idaho,usa",29.0
6236,"princegeorge,britishcolumbia,canada",
193450,"lisbon,lisbon,portugal",34.0
107743,"lisboa,lisboa,portugal",24.0
206608,"madison,wisconsin,usa",
217785,"reno,nevada,usa",
232269,"vancouver,britishcolumbia,canada",61.0
62210,"chicago,illinois,usa",36.0
79844,"vanburen,arkansas,usa",49.0
89213,"washington,dc,usa",
95189,"danbury,connecticut,usa",
134680,"losangeles,california,usa",
188656,"austin,texas,usa",
194125,"newyork,newyork,usa",
210862,"westchester,pennsylvania,usa",53.0
219203,"amityville,newyork,usa",56.0
267480,"alexandria,virginia,usa",74.0
57627,"aaaaaaa,alaska,usa",
162177,"oreland,pennsylvania,usa",
205180,"evanston,illinois,usa",
205325,"austin,texas,usa",
210376,"grandrapids,michigan,usa",50.0
27139,"englewood,florida,usa",
46916,"portland,oregon,usa",36.0
10807,"gothenburg,vstragtaland,sweden",
58866,"stockton,california,usa",
75023,"madison,wisconsin,usa",23.0
114930,"newbrighton,minnesota,usa",24.0
125895,"concord,california,usa",
132026,"chicago,illinois,usa",24.0
165991,"metairie,louisiana,usa",
191520,"fresno,california,usa",
234190,"marysville,washington,usa",35.0
42138,"vallejo,california,usa",
29429,"monett,missouri,usa",
269449,"terrassevaudreuil,quebec,canada",
47406,"douglasville,georgia,usa",
216995,"bologna,emiliaromagna,italy",
6239,"emporia,kansas,usa",
14045,"findlay,ohio,usa",
32386,"austin,texas,usa",
128650,"westchester,ohio,usa",32.0
131260,"chicago,illinois,usa",24.0
149924,"ozonepark,newyork,usa",
169554,"watertown,massachusetts,usa",
215849,"pensacola,florida,usa",33.0
237031,"chesapeake,virginia,usa",32.0
115247,"montreal,quebec,canada",14.0
270982,"montreal,quebec,canada",16.0
28386,"toronto,ontario,canada",54.0
36874,"tsawwassen,britishcolumbia,canada",
131214,"jasper,missouri,usa",14.0
229560,"grandforks,britishcolumbia,canada",33.0
242939,"winnipeg,manitoba,canada",26.0
6737,"seattle,washington,usa",
53974,"portsmouth,newhampshire,usa",
101732,"newmarket,ontario,canada",
231624,"stlouis,missouri,usa",
57877,"sanfrancisco,california,usa",
169815,"portland,oregon,usa",
55831,"hornsby,newsouthwales,australia",32.0
14137,"edinburgh,scotland,unitedkingdom",52.0
235896,"london,england,unitedkingdom",32.0
108756,"orlando,florida,usa",
123832,"siena,toscana,italy",29.0
161023,"kansascity,missouri,usa",30.0
22929,"vancouver,britishcolumbia,usa",42.0
33217,"austin,texas,usa",
84027,"montreal,quebec,canada",56.0
93997,"youngstown,ohio,usa",
88089,"portmoody,britishcolumbia,canada",
132048,"vancouver,britishcolumbia,canada",
140931,"sebastopol,california,usa",
147716,"geneva,geneva,usa",67.0
26204,"amherst,novascotia,canada",57.0
169146,"pipersville,pennsylvania,usa",
204838,"vallejo,california,usa",51.0
22684,"okatie,southcarolina,usa",50.0
95435,"mpls,minnesota,usa",
95442,"minneapolis,minnesota,usa",
123145,"brooklynpark,minnesota,usa",
142558,"acton,massachusetts,usa",
265816,"hiltonheadisland,southcarolina,usa",59.0
259301,"elcajon,california,usa",
20422,"boulder,colorado,usa",
137333,"alpharetta,georgia,usa",
154769,"toledo,ohio,usa",51.0
164083,"cumberland,maryland,usa",
205649,"invercargill,southland,newzealand",50.0
245077,"tulsa,oklahoma,usa",
269451,"winnipeg,manitoba,canada",
65292,"beulah,northdakota,usa",57.0
105614,"bellevue,washington,usa",
124863,"miami,florida,usa",
167801,"ashland,oregon,usa",
186816,"losangeles,california,usa",61.0
27450,"hamburg,hamburg,germany",
257567,"toronto,ontario,canada",29.0
259475,"fulton,california,usa",
38664,"yarmouth,novascotia,canada",
116240,"westspringfield,massachusetts,usa",
143613,"tampa,florida,usa",43.0
176987,"lemongrove,california,usa",
261543,"oakland,california,usa",
272411,"jerrabomberra,australiancapitalterritory,australia",32.0
68556,"sanfrancisco,california,usa",
185833,"regina,saskatchewan,canada",
256165,"quadcities,illinois,usa",19.0
13339,"brisbane,queensland,australia",31.0
164055,"huajuapandeleon,oaxaca,mexico",31.0
171814,"drexelhill,pennsylvania,usa",63.0
208103,"atlanta,georgia,usa",
273586,"edmonton,alberta,canada",
37119,"pittsburgh,pennsylvania,usa",20.0
106424,"chicago,illinois,usa",
133723,"burlington,ontario,canada",17.0
163489,"leander,texas,usa",27.0
177575,"sudbury,ontario,canada",
179961,"sanfrancisco,california,usa",35.0
59061,"madrid,madrid,spain",
128340,"philadelphia,pennsylvania,usa",24.0
172023,"edinburgh,scotland,unitedkingdom",
176196,"edinburgh,scotland,unitedkingdom",28.0
181120,"ottawa,ontario,canada",
228327,"marylandheights,missouri,usa",17.0
243147,"lancaster,pennsylvania,usa",17.0
216795,"santarosa,california,usa",35.0
45403,"vancouver,britishcolumbia,usa",31.0
241665,"norwood,massachusetts,usa",44.0
27874,"sheffield,england,unitedkingdom",62.0
41296,"dublin,ohio,usa",27.0
148354,"reading,england,unitedkingdom",27.0
169930,"leeds,england,unitedkingdom",
120060,"baltimore,maryland,usa",44.0
245989,"seattle,washington,usa",
29983,"honolulu,hawaii,usa",
42233,"napa,california,usa",56.0
56030,"fortcollins,colorado,usa",
61884,"carsoncity,nevada,usa",
72670,"portland,oregon,usa",
121559,"denver,colorado,usa",
131237,"tigard,oregon,usa",
135166,"winstonsalem,northcarolina,usa",
163070,"memphis,tennessee,usa",
189833,"boulder,colorado,usa",
266895,"marshfield,wisconsin,usa",
272738,"palermo,maine,usa",
182365,"victoria,britishcolumbia,canada",28.0
205503,"victoria,britishcolumbia,canada",30.0
227831,"winnipeg,manitoba,canada",34.0
138514,"saskatoon,saskatchewan,canada",28.0
244390,"terrace,britishcolumbia,canada",
249495,"tucson,arizona,usa",37.0
63866,"northvancouver,britishcolumbia,canada",30.0
76682,"burnaby,britishcolumbia,canada",25.0
17185,"stjohns,newfoundland,canada",
61208,"stjohns,newfoundland,canada",
138966,"vidor,texas,usa",
106126,"ottawa,ontario,canada",
19603,"asheville,northcarolina,usa",
93726,"portland,oregon,usa",43.0
98348,"firenze,toscana,italy",
142926,"porto,porto,portugal",33.0
199327,"eastliberty,ohio,usa",42.0
237968,"hendersonville,northcarolina,usa",
200211,"corvallis,oregon,usa",
237157,"rison,arkansas,usa",18.0
64240,"duesseldorf,nordrheinwestfalen,germany",37.0
173148,"aurora,colorado,canada",47.0
192970,"ramah,newmexico,usa",45.0
237413,"milwaukee,wisconsin,usa",
12870,"kelowna,britishcolumbia,canada",
13557,"atlanta,georgia,usa",
31667,"beavercreek,ohio,usa",55.0
185138,"philadelphia,pennsylvania,usa",34.0
72930,"denver,colorado,usa",
63967,"ithaca,newyork,usa",
73264,"blacklick,ohio,usa",
114528,"memphis,tennessee,usa",26.0
156698,"durham,northcarolina,usa",42.0
183704,"helsinki,uusimaa,finland",27.0
234462,"victoria,britishcolumbia,canada",22.0
51599,"lanesboro,massachusetts,usa",27.0
114921,"kansascity,missouri,usa",31.0
21608,"washington,dc,usa",22.0
24530,"losangeles,california,usa",
31894,"thessalon,ontario,canada",
82666,"gb,florida,usa",
245155,"manhattanbeach,california,usa",
50466,"stratford,iowa,usa",46.0
140516,"seattle,washington,usa",13.0
198575,"loganville,georgia,usa",15.0
184373,"salem,oregon,usa",32.0
254306,"thedalles,oregon,usa",
132626,"sydney,newsouthwales,australia",24.0
178717,"dunedin,otago,newzealand",24.0
31601,"redhill,surrey,unitedkingdom",
33297,"sydney,newsouthwales,australia",18.0
118149,"calgary,alberta,canada",
273212,"campbellscreek,victoria,australia",30.0
270288,"utrecht,utrecht,netherlands",26.0
91090,"fortcollins,colorado,usa",
120831,"batonrouge,louisiana,usa",16.0
196098,"napa,california,usa",14.0
259470,"santamonica,california,usa",
117366,"monterey,california,usa",
252028,"copenhagen,sjlland,denmark",25.0
274700,"harpenden,england,unitedkingdom",
36139,"ottawa,ontario,canada",
119782,"singapore,singapore,singapore",37.0
173705,"jacksonville,florida,usa",32.0
71863,"westfield,newjersey,usa",
11425,"todd,northcarolina,usa",15.0
11675,"staugustine,friuliveneziagiulia,unitedkingdom",
43251,"longmont,colorado,usa",
75886,"batonrouge,louisiana,usa",17.0
197911,"batonrouge,louisiana,usa",18.0
234134,"batonrouge,louisiana,usa",43.0
237078,"forestpark,illinois,usa",65.0
277823,"baker,louisiana,usa",15.0
277844,"batonrouge,louisiana,usa",16.0
27243,"mtlaurel,newjersey,usa",21.0
202391,"annarbor,michigan,usa",
182191,"stpeters,missouri,usa",21.0
98845,"tempe,arizona,usa",24.0
114756,"capegirardeau,missouri,usa",34.0
36523,"chapelhill,northcarolina,usa",25.0
83230,"glencoe,missouri,usa",54.0
122208,"kenmore,washington,usa",38.0
150677,"sudsbury,vermont,usa",54.0
229633,"atlanta,georgia,usa",52.0
122331,"oilcity,pennsylvania,usa",31.0
185198,"livingston,texas,usa",52.0
198900,"fayetteville,northcarolina,usa",42.0
227396,"middletown,maryland,usa",33.0
255165,"winnipeg,manitoba,canada",36.0
148887,"simivalley,california,usa",18.0
231330,"newyork,newyork,usa",
35166,"longwood,florida,usa",
78612,"yukon,oklahoma,usa",46.0
111999,"winterpark,florida,usa",38.0
256812,"canyonlake,california,usa",
144881,"hickory,northcarolina,usa",
10899,"wahiawa,hawaii,usa",24.0
50104,"waco,texas,usa",28.0
103616,"fortstewart,georgia,usa",
115875,"warkworth,rodneydistrict,newzealand",39.0
222298,"stcatharines,ontario,canada",22.0
153210,"sanantonio,texas,usa",15.0
45301,"denver,colorado,usa",
75083,"sherman,texas,usa",
86082,"victoria,britishcolumbia,canada",33.0
116136,"marietta,georgia,usa",
23581,"williamsville,newyork,usa",44.0
221367,"dallas,texas,usa",62.0
42106,"sanjose,california,usa",
66589,"cincinnati,ohio,usa",
114103,"richmond,virginia,usa",46.0
156142,"jonesville,michigan,usa",44.0
208171,"glenrock,newjersey,usa",51.0
228616,"gloucester,massachusetts,usa",
275735,"oklahomacity,oklahoma,usa",53.0
33509,"horgen,zrich,switzerland",39.0
148717,"fremont,california,usa",
37441,"woodbine,maryland,usa",
21340,"holton,kansas,usa",45.0
59624,"sanfrancisco,california,usa",43.0
78603,"bernardston,massachusetts,usa",48.0
188503,"saintcharles,missouri,usa",27.0
266475,"portland,oregon,usa",59.0
52098,"spring,texas,usa",
104530,"cleveland,ohio,usa",48.0
170270,"kailua,hawaii,usa",44.0
233549,"kailua,hawaii,usa",48.0
35692,"pasadena,california,usa",
69936,"fairfax,virginia,usa",15.0
121068,"truro,novascotia,canada",
213145,"victoria,britishcolumbia,canada",25.0
213826,"universitycity,missouri,usa",40.0
36614,"wilmington,delaware,usa",
87457,"lancaster,pennsylvania,usa",
13636,"cheyenne,wyoming,usa",
57278,"tallahassee,florida,usa",15.0
106538,"ypsilanti,michigan,usa",44.0
112038,"orangecounty,california,usa",
156475,"minnetonka,minnesota,usa",
192193,"santamonica,california,usa",
24562,"omaha,nebraska,usa",
162523,"ottawa,ontario,canada",
276583,"amstelveen,noordholland,netherlands",31.0
103055,"shanghai,shanghai,china",32.0
130324,"lancaster,pennsylvania,usa",32.0
36613,"nashville,tennessee,usa",41.0
112915,"nashville,tennessee,usa",
117487,"beechgrove,indiana,usa",
157275,"highpoint,northcarolina,usa",
176951,"washington,utah,usa",74.0
146311,"fredericton,newbrunswick,canada",
188595,"sanantonio,texas,usa",14.0
191800,"leura,newsouthwales,australia",14.0
227266,"westfield,newjersey,usa",21.0
77145,"belmond,iowa,usa",51.0
195327,"auckland,auckland,newzealand",28.0
254699,"balacynwyd,pennsylvania,usa",
88874,"howell,michigan,usa",
92902,"southlyon,michigan,usa",
108625,"peterborough,ontario,canada",
137398,"westbend,wisconsin,usa",
260427,"southlyon,michigan,usa",
26466,"crawford,colorado,usa",
170424,"albuquerque,newmexico,usa",
43881,"chapelhill,northcarolina,usa",
107087,"seattle,washington,usa",43.0
102488,"natick,maine,usa",46.0
157284,"diamondbar,california,usa",24.0
160507,"tharde,gelderland,netherlands",36.0
241461,"glenndale,maryland,usa",
141323,"toronto,ontario,canada",39.0
110724,"vancouver,britishcolumbia,canada",
174009,"franklin,pennsylvania,usa",73.0
38599,"rockyface,georgia,usa",44.0
78314,"reston,virginia,usa",
114987,"concord,california,usa",
159819,"sandiego,california,usa",39.0
193665,"reno,nevada,usa",
30046,"roanoke,virginia,usa",45.0
214720,"southmilwaukee,wisconsin,usa",
271225,"oakland,california,usa",55.0
23243,"colstrip,montana,usa",
34531,"sandiego,california,usa",
35288,"ridgeland,mississippi,usa",
97919,"howell,michigan,usa",63.0
98168,"racine,wisconsin,usa",
111358,"cameron,westvirginia,usa",69.0
114847,"newyork,newyork,usa",
115375,"albuquerque,newmexico,usa",
123645,"fargo,northdakota,usa",
135741,"troy,michigan,usa",
136439,"palmbay,florida,usa",36.0
149696,"dunedin,otago,newzealand",
151819,"surfsidebeach,southcarolina,usa",
153418,"xenia,ohio,usa",
153959,"waterville,maine,usa",
172881,"demopolis,alabama,usa",39.0
178006,"ottumwa,iowa,usa",
206754,"princealbert,saskatchewan,canada",64.0
245901,"dixon,california,usa",
260458,"porterville,california,usa",34.0
276744,"torrance,california,usa",
269804,"glastonbury,connecticut,usa",48.0
17504,"rockville,maryland,usa",
233367,"bloomington,indiana,usa",35.0
247281,"forestfalls,california,usa",
233098,"burlington,ontario,canada",70.0
271946,"sandiego,california,usa",
249480,"oakdale,newyork,usa",31.0
276579,"orem,utah,usa",12.0
227433,"campbell,california,usa",
45000,"halfway,missouri,usa",
124661,"napa,california,usa",
271121,"chapelhill,northcarolina,usa",
31664,"vancouver,britishcolumbia,canada",
57159,"westfield,newjersey,usa",
43242,"erie,pennsylvania,usa",
75764,"concord,california,usa",55.0
81415,"ulm,badenwuerttemberg,germany",23.0
183615,"sherman,texas,usa",69.0
277911,"susquehanna,pennsylvania,usa",51.0
33892,"burnaby,britishcolumbia,canada",14.0
193781,"saintpaul,minnesota,usa",17.0
117595,"annapolis,maryland,usa",
33995,"cincinnati,ohio,usa",
265054,"jamestown,newyork,usa",
161013,"mckinleyville,california,usa",
204747,"longwood,florida,usa",37.0
120928,"hutchinson,kansas,usa",41.0
55014,"lee,newhampshire,usa",23.0
10729,"keene,newhampshire,usa",35.0
67779,"flossmoor,illinois,usa",49.0
78555,"newcastle,delaware,unitedkingdom",24.0
64875,"devon,pennsylvania,usa",37.0
112086,"nahant,massachusetts,usa",
143625,"pulaski,virginia,usa",
200095,"coventry,rhodeisland,unitedkingdom",58.0
267493,"loughborough,england,unitedkingdom",34.0
6367,"beverlyhills,california,usa",
19049,"manhattan,kansas,usa",
36012,"calgary,alberta,canada",
139056,"clintontownship,michigan,usa",16.0
167168,"oakland,california,usa",
252074,"kendrick,idaho,usa",
257802,"lakeworth,florida,usa",
12518,"harrisontownship,michigan,usa",
40589,"vancouver,britishcolumbia,canada",
125576,"markham,ontario,canada",
240156,"napoli,campania,italy",
28525,"lier,antwerp,belgium",31.0
193744,"princegeorge,britishcolumbia,canada",
28650,"riverside,california,usa",
51037,"flushing,newyork,usa",17.0
240501,"ellensburg,washington,usa",
143157,"lewiston,maine,usa",20.0
152398,"fremont,california,usa",
245109,"herkimer,newyork,usa",15.0
211079,"mississauga,ontario,canada",
145814,"sandiego,california,usa",21.0
173641,"helsinki,uusimaa,finland",
253581,"grubbenvorst,limburg,netherlands",35.0
198415,"reinholds,pennsylvania,usa",
10830,"sanfrancisco,california,usa",21.0
59772,"rotherham,england,unitedkingdom",23.0
83516,"seattle,washington,usa",26.0
112693,"bellerose,newyork,usa",28.0
113584,"ardmore,pennsylvania,usa",
117417,"calgary,alberta,canada",31.0
122080,"longbeach,california,usa",
162133,"portland,oregon,usa",
174693,"tallahassee,florida,usa",
208644,"bloomfieldhills,michigan,usa",
226835,"oviedo,florida,usa",24.0
238041,"bolingbrook,illinois,usa",
254550,"brighton,england,unitedkingdom",
274707,"sanfrancisco,california,usa",47.0
6797,"fostoria,ohio,usa",53.0
71115,"stewart,britishcolumbia,canada",
91414,"milwaukee,wisconsin,usa",
253749,"greenwood,southcarolina,usa",36.0
267763,"omaha,nebraska,usa",
217547,"rightherein,washington,usa",
174684,"pleasantprairie,wisconsin,usa",36.0
184348,"shinnston,westvirginia,usa",44.0
20646,"portland,oregon,usa",48.0
111707,"toronto,ontario,canada",20.0
215588,"naperville,illinois,usa",33.0
205595,"wahiawa,hawaii,usa",23.0
240424,"loughborough,england,unitedkingdom",49.0
262200,"dallas,texas,usa",
260605,"hongkong,hongkong,hongkong",
107216,"seattle,washington,usa",
70340,"lagunabeach,california,usa",
146066,"sanfrancisco,california,usa",
152884,"philadelphia,pennsylvania,usa",23.0
276120,"dadeville,alabama,usa",
70783,"cleveland,ohio,usa",81.0
167455,"oakdale,california,usa",39.0
238730,"tempe,arizona,usa",
58564,"casagrande,arizona,usa",12.0
6376,"omaha,nebraska,usa",
101527,"eugene,oregon,usa",
256584,"arcata,california,usa",
182710,"kennettsquare,pennsylvania,usa",18.0
67777,"sewickley,pennsylvania,usa",40.0
223635,"wichitafalls,texas,usa",46.0
275010,"portland,oregon,usa",28.0
99626,"medford,oregon,usa",
219365,"northampton,northants,unitedkingdom",34.0
35586,"westlakevillage,california,usa",60.0
51481,"wiesenthau,bayern,germany",
193543,"chicago,illinois,usa",56.0
164801,"rockford,illinois,usa",37.0
27438,"orlando,florida,usa",13.0
37394,"dundee,scotland,unitedkingdom",46.0
80597,"lund,skne,sweden",29.0
165142,"windsor,ontario,canada",
186859,"castlerock,colorado,usa",44.0
270793,"boulder,colorado,usa",
156129,"kingofprussia,pennsylvania,usa",41.0
235591,"portcoquitlam,britishcolumbia,canada",44.0
173521,"austin,texas,usa",30.0
179413,"newyork,newyork,usa",
52783,"corvallis,oregon,usa",
82344,"london,england,unitedkingdom",
147142,"london,england,unitedkingdom",27.0
231056,"jacksonville,florida,usa",
40659,"tulsa,oklahoma,usa",13.0
125788,"gainesville,florida,usa",40.0
189668,"albuquerque,newmexico,usa",
133199,"henderson,nevada,usa",
226105,"anchorage,alaska,usa",16.0
78507,"plantcity,florida,usa",20.0
193311,"nashville,tennessee,usa",
133769,"altoona,wisconsin,usa",
172348,"pasadena,california,usa",62.0
262571,"norfolk,virginia,usa",23.0
163594,"portland,oregon,usa",44.0
189470,"lebanon,missouri,usa",
157536,"carlton,oregon,usa",
150869,"bronxville,newyork,usa",
217571,"marietta,georgia,usa",
27350,"sturgeonbay,wisconsin,usa",
37255,"onalaska,washington,usa",66.0
70103,"santarosa,california,usa",
73555,"elpaso,texas,usa",
78712,"lakegeneva,wisconsin,usa",23.0
79713,"minneapolis,minnesota,usa",
80680,"farmington,newmexico,usa",
142113,"austin,texas,usa",43.0
143892,"mountdora,florida,usa",
149113,"pinegrove,louisiana,usa",
153464,"santarosa,california,usa",
154369,"fonddulac,wisconsin,usa",
159452,"stpetersburg,florida,usa",36.0
161138,"rockaway,newjersey,usa",
174357,"santarosa,california,usa",
238738,"federalway,washington,usa",
252457,"portland,oregon,usa",58.0
208220,"sullivan,missouri,usa",
66938,"capegirardeau,missouri,usa",
117547,"philadelphia,pennsylvania,usa",30.0
187807,"hoboken,newjersey,usa",
227354,"henderson,nevada,usa",55.0
235838,"fresno,california,usa",51.0
256485,"westminster,massachusetts,usa",61.0
269014,"murrayhill,newjersey,usa",
69575,"roseville,california,usa",
263977,"newtonabbotdevon,england,unitedkingdom",33.0
72373,"cedarpark,texas,usa",
221104,"stpaul,minnesota,usa",
238468,"humble,texas,usa",
182136,"oaklandgardens,newyork,usa",27.0
225899,"lakeforest,california,usa",
20458,"houma,louisiana,usa",65.0
162673,"morrisville,northcarolina,usa",50.0
252965,"ogden,utah,usa",
121434,"losangeles,california,usa",35.0
28246,"bellevue,washington,usa",
255086,"ottawa,ontario,canada",
263648,"hamilton,ontario,canada",
18466,"kingston,ontario,usa",42.0
112027,"oceanside,california,usa",
205511,"springville,california,usa",44.0
220566,"plymouth,ohio,usa",17.0
12640,"ithaca,newyork,usa",28.0
149367,"highlandpark,newjersey,usa",27.0
198876,"santafe,newmexico,usa",28.0
264540,"santafe,newmexico,usa",
107305,"sanfrancisco,california,usa",
36270,"newyork,newyork,usa",28.0
22152,"newyork,newyork,usa",
35069,"fairfax,virginia,usa",
55947,"tulsa,oklahoma,usa",47.0
98039,"olympia,washington,usa",
100575,"mobile,alabama,usa",
116106,"richmond,virginia,usa",
161807,"boulder,colorado,usa",
167908,"victoria,britishcolumbia,canada",22.0
243501,"santaana,california,usa",
144666,"lakeoswego,oregon,usa",58.0
132167,"buffalo,newyork,usa",
246202,"naples,florida,usa",26.0
27929,"pully,vaud,switzerland",42.0
67442,"pugetsound,washington,usa",32.0
169311,"bellinzona,ti,switzerland",
180779,"cranford,newjersey,usa",
95181,"capegirardeau,missouri,usa",20.0
123377,"middletown,connecticut,usa",40.0
55683,"aurora,colorado,usa",
99055,"newyork,newyork,usa",24.0
71761,"duluth,minnesota,usa",
182866,"belohorizonte,minasgerais,brazil",32.0
12818,"takomapark,maryland,usa",
134235,"mulberry,florida,usa",
269311,"athens,georgia,usa",
30476,"stamford,connecticut,usa",
44376,"essex,england,usa",
96577,"stamford,connecticut,usa",
161274,"stamford,connecticut,usa",
202658,"stamford,connecticut,usa",
209780,"burlington,ontario,usa",
242288,"andover,massachusetts,usa",
35115,"houston,texas,usa",
90211,"york,pennsylvania,usa",66.0
145642,"portland,oregon,usa",
249412,"camphill,pennsylvania,usa",
39864,"carlsbad,california,usa",
142588,"lynn,massachusetts,usa",61.0
201650,"sandiego,california,usa",18.0
231918,"appleton,wisconsin,usa",
173448,"whittier,california,usa",47.0
92151,"philadelphia,pennsylvania,usa",32.0
233739,"plano,texas,usa",
60163,"kingston,ontario,canada",
127081,"winchester,virginia,usa",31.0
137082,"lakeland,florida,usa",25.0
174682,"grantspass,oregon,usa",36.0
190402,"raleigh,northcarolina,usa",
197297,"portdover,ontario,canada",60.0
79517,"owensound,ontario,canada",20.0
171570,"oakland,california,usa",
250956,"amityville,newyork,usa",58.0
145102,"austin,texas,usa",29.0
274645,"oldsaybrook,connecticut,usa",36.0
49571,"concord,california,usa",
27131,"nelson,motueka,canada",68.0
97479,"stclairshores,michigan,usa",
126730,"tumwater,washington,usa",
210966,"calgary,alberta,canada",
22284,"madison,wisconsin,usa",
25661,"lancaster,pennsylvania,usa",
39536,"princetonjunction,newjersey,usa",
