user_id,location,age
228435,"wallingford, connecticut, usa",42.0
114506,"chicago, illinois, usa",36.0
192430,"hudson, wisconsin, usa",52.0
234173,"brooklyncenter, minnesota, usa",35.0
95546,"stlouis, missouri, usa",28.0
254781,"stlouis, missouri, usa",46.0
66958,"oklahomacity, oklahoma, usa",36.0
76709,"victoria, britishcolumbia, canada",53.0
177047,"collegestation, texas, usa",36.0
237804,"helsinki, uusimaa, finland",27.0
123244,"colton, california, usa",41.0
163178,"orinda, california, usa",38.0
148324,"mtangel, oregon, usa",52.0
180200,"manassas, virginia, usa",47.0
28482,"halifax, novascotia, canada",37.0
176992,"boxtel, noordbrabant, netherlands",14.0
166072,"stroud, england, unitedkingdom",30.0
90335,"sugarland, texas, usa",38.0
41055,"eastgreenbush, newyork, usa",38.0
216322,"eastgreenbush, newyork, usa",9.0
265599,"lenoircity, tennessee, usa",38.0
271185,"kershaw, southcarolina, usa",15.0
228268,"montgomery, texas, usa",38.0
149348,"mansfield, ontario, canada",27.0
52693,"highland, california, usa",8.0
120697,"mission, britishcolumbia, canada",45.0
203442,"ottawa, ontario, canada",36.0
242316,"ottawa, ontario, canada",36.0
183584,"federalway, washington, usa",31.0
259140,"sydney, newsouthwales, australia",13.0
268328,"northwood, middlesex, unitedkingdom",34.0
65471,"toronto, ontario, canada",13.0
7132,"mlaga, mlaga, spain",44.0
52664,"bakersfield, calabria, usa",37.0
142404,"stockbridge, unknown, usa",38.0
74898,"winlaw, britishcolumbia, canada",35.0
228218,"newyork, newyork, usa",21.0
139057,"castrovalley, california, usa",38.0
223109,"fostercity, california, usa",38.0
267542,"westport, massachusetts, usa",55.0
133384,"chicago, illinois, usa",38.0
248196,"washington, dc, usa",33.0
37847,"burlingame, california, usa",38.0
40007,"boise, idaho, usa",38.0
23993,"alisoviejo, california, usa",58.0
105441,"portland, oregon, usa",40.0
112528,"richfield, unknown, usa",38.0
261595,"pittsburgh, pennsylvania, usa",38.0
8792,"bellingham, washington, usa",22.0
186015,"mississauga, ontario, canada",32.0
7139,"pamplona, navarra, spain",24.0
13313,"zaragoza, zaragozaespaa, spain",38.0
229095,"colladovillalba, madrid, spain",41.0
7142,"brisbane, queensland, australia",26.0
7155,"vienna, unknown, austria",32.0
79421,"southampton, england, unitedkingdom",32.0
104198,"london, england, unitedkingdom",26.0
241202,"nuneaton, england, unitedkingdom",19.0
253613,"birmingham, england, unitedkingdom",37.0
161652,"hennef, nordrheinwestfalen, germany",40.0
176047,"kln, nordrheinwestfalen, germany",37.0
196392,"paderborn, nordrheinwestfalen, germany",21.0
213905,"berlin, berlin, germany",27.0
230145,"mnchen, bayern, germany",28.0
245893,"sissach, baselland, switzerland",19.0
257623,"hamburg, hamburg, germany",36.0
277471,"stuttgart, badenwuerttemberg, germany",23.0
248501,"toronto, ontario, canada",36.0
18004,"omaha, nebraska, usa",11.0
176099,"omaha, nebraska, usa",15.0
104869,"fraserburgh, scotland, unitedkingdom",31.0
96069,"aachen, nordrheinwestfalen, germany",32.0
140604,"chewton, victoria, australia",30.0
176803,"moscow, idaho, usa",38.0
177525,"belfast, northernireland, unitedkingdom",36.0
197484,"fuenlabrada, madrid, spain",31.0
217726,"madrid, madrid, spain",36.0
224788,"hereford, england, unitedkingdom",43.0
251224,"liverpool, england, unitedkingdom",21.0
21063,"sarasota, florida, usa",39.0
49513,"lowell, michigan, usa",39.0
43532,"gainesville, florida, usa",37.0
151665,"losangeles, california, usa",37.0
204601,"norwich, connecticut, usa",24.0
207104,"petersburg, illinois, usa",30.0
151648,"meriden, connecticut, usa",38.0
54750,"olympia, washington, usa",52.0
167361,"mackenzie, britishcolumbia, canada",43.0
36792,"davenport, iowa, usa",46.0
68510,"hillsborough, northcarolina, usa",37.0
217213,"westpalmbeach, florida, usa",58.0
230186,"harris, iowa, usa",18.0
230495,"brighton, massachusetts, usa",37.0
35281,"redlion, pennsylvania, usa",37.0
109315,"arlington, virginia, usa",37.0
183295,"attleboro, massachusetts, usa",36.0
185405,"gibsons, britishcolumbia, canada",37.0
239939,"richmond, britishcolumbia, canada",37.0
269879,"brisbane, queensland, australia",37.0
21686,"atlanta, georgia, usa",26.0
175098,"cambridge, minnesota, usa",36.0
7189,"pace, florida, usa",38.0
45457,"vienna, westvirginia, usa",62.0
40757,"newyork, newyork, usa",68.0
99386,"stjosephisland, ontario, canada",63.0
125113,"plano, texas, usa",46.0
221113,"niamey, niamey, others",46.0
261698,"saultstemarie, ontario, canada",59.0
278300,"dallas, texas, usa",38.0
77116,"seattle, washington, usa",44.0
119014,"vance, alabama, usa",20.0
144306,"sochina, maine, usa",34.0
208028,"milwaukie, oregon, usa",39.0
39459,"elkridge, maryland, usa",40.0
60181,"charlottesville, wales, usa",63.0
170767,"indpls, indiana, usa",24.0
154013,"richmond, kentucky, usa",54.0
208530,"amsterdam, noordholland, netherlands",35.0
56321,"duluth, minnesota, usa",47.0
77751,"toronto, ontario, canada",42.0
137745,"oakland, california, usa",38.0
7440,"lososos, california, usa",25.0
28518,"wilton, connecticut, usa",42.0
198786,"kenosha, wisconsin, usa",38.0
113235,"sf, california, usa",21.0
102231,"nrichlandhills, texas, usa",42.0
156688,"avalon, newjersey, usa",29.0
193651,"akron, ohio, usa",50.0
218993,"ronkonkoma, newyork, usa",29.0
64997,"vancouver, washington, usa",25.0
65095,"tucson, arizona, usa",67.0
144362,"harringtonpark, newjersey, usa",38.0
161377,"louisville, kentucky, usa",44.0
195889,"wichita, kansas, usa",51.0
21949,"hardy, arkansas, usa",63.0
132533,"savona, newyork, usa",38.0
178572,"bayshore, newyork, usa",50.0
102900,"maurertown, virginia, usa",63.0
64278,"shawnee, kansas, usa",31.0
127093,"moscow, idaho, usa",36.0
135793,"silverspring, maryland, usa",38.0
7630,"lincoln, nebraska, usa",49.0
50215,"calgary, alberta, canada",22.0
55374,"florissant, missouri, usa",44.0
215702,"stow, ohio, usa",35.0
247269,"melbourne, florida, australia",34.0
35384,"orillia, ontario, canada",35.0
89905,"ashland, kentucky, usa",35.0
224251,"saintcharles, missouri, usa",36.0
223376,"aurora, ohio, usa",32.0
42140,"lakestlouis, missouri, usa",38.0
120984,"winona, missouri, usa",22.0
180985,"redondobch, california, usa",50.0
266721,"hampton, georgia, usa",49.0
269925,"northkingstown, rhodeisland, usa",66.0
277314,"stlouis, missouri, usa",53.0
18989,"uniongrove, wisconsin, usa",43.0
70150,"westminster, colorado, usa",48.0
73677,"lakemary, florida, usa",52.0
82199,"lagrange, texas, usa",29.0
116280,"clyde, newyork, usa",57.0
160746,"marion, southcarolina, usa",42.0
185115,"bellmore, newyork, usa",40.0
12659,"rome, newyork, usa",43.0
79229,"desmoines, iowa, usa",24.0
97584,"singapore, singapore, singapore",26.0
8933,"newalbany, indiana, usa",23.0
20700,"advance, northcarolina, usa",33.0
247158,"louisville, kentucky, usa",19.0
60836,"bremen, bremen, germany",36.0
208630,"seattle, washington, usa",32.0
21093,"boalsburg, pennsylvania, usa",30.0
84872,"bradenton, florida, usa",38.0
35367,"deerfield, illinois, usa",40.0
159872,"bocaraton, florida, usa",38.0
238482,"dallas, texas, usa",38.0
258517,"charlotte, northcarolina, usa",20.0
29224,"bellflower, california, usa",45.0
41725,"laurens, newyork, usa",53.0
148697,"desoto, texas, usa",26.0
207617,"leominster, massachusetts, usa",38.0
209552,"cc, florida, usa",34.0
268203,"anaheim, california, usa",28.0
120862,"reddeer, alberta, canada",40.0
33659,"eldorado, illinois, usa",50.0
43306,"summerfield, florida, usa",38.0
231914,"summerfield, florida, usa",38.0
75529,"northridge, california, usa",52.0
214954,"garfieldheights, ohio, usa",53.0
144108,"olivehurst, california, usa",45.0
104298,"tulare, california, usa",38.0
48367,"clarkston, washington, usa",37.0
266601,"corvallis, oregon, usa",38.0
65126,"peoria, arizona, usa",33.0
159146,"tustin, california, usa",26.0
205318,"surrey, britishcolumbia, canada",17.0
207276,"avonlake, ohio, usa",33.0
223155,"mountlaurel, newjersey, usa",53.0
277568,"hamburg, hamburg, germany",43.0
9915,"warrensvilleheightscleveland, ohio, usa",38.0
42674,"kingwood, texas, usa",38.0
84833,"fairhope, alabama, usa",38.0
85633,"pinebeach, newjersey, usa",15.0
126190,"cleveland, ohio, usa",56.0
199405,"youngstown, ohio, usa",38.0
200970,"poland, ohio, usa",38.0
201367,"florence, kentucky, usa",51.0
227618,"seattle, washington, usa",27.0
246911,"fresno, california, usa",57.0
20738,"mexico, missouri, usa",35.0
47899,"brantford, ontario, canada",41.0
64708,"kingman, arizona, usa",70.0
130007,"commerce, michigan, usa",35.0
225851,"newdurham, newhampshire, usa",31.0
268520,"greensburg, kentucky, usa",37.0
19720,"portland, oregon, usa",46.0
57179,"minneapolis, minnesota, usa",40.0
35877,"sterling, virginia, usa",57.0
276467,"springvalley, california, usa",38.0
11593,"brooklyn, newyork, usa",35.0
28611,"tyndallafb, florida, usa",33.0
35592,"sanfrancisco, california, usa",47.0
81583,"sarasota, florida, usa",42.0
95018,"stalbert, alberta, canada",36.0
96595,"hartsdale, newyork, usa",33.0
183771,"nelsonbc, britishcolumbia, canada",42.0
205510,"auburn, maine, usa",29.0
216079,"harahan, louisiana, usa",24.0
216933,"lakewood, newjersey, usa",35.0
245627,"toronto, ontario, canada",50.0
28133,"pasorobles, california, usa",73.0
60087,"lacey, washington, usa",38.0
20415,"keene, newhampshire, usa",38.0
39568,"abbotsford, britishcolumbia, canada",44.0
56624,"manalapan, newjersey, usa",48.0
221291,"greenfield, massachusetts, usa",64.0
278824,"madison, newjersey, usa",41.0
172701,"detroit, michigan, usa",38.0
275156,"oreana, idaho, usa",38.0
277374,"tucson, arizona, usa",38.0
14828,"centreville, virginia, usa",30.0
46119,"celebration, florida, usa",38.0
221072,"kannapolis, northcarolina, usa",46.0
102983,"chennai, tamilnadu, india",35.0
230244,"lakeforest, california, usa",38.0
30295,"jacksonville, northcarolina, usa",39.0
56212,"omaha, nebraska, usa",36.0
78332,"hainescity, florida, usa",52.0
111572,"jacksonville, northcarolina, usa",36.0
50634,"brownsummit, northcarolina, usa",63.0
93666,"comox, britishcolumbia, canada",59.0
110280,"kershaw, southcarolina, usa",35.0
170819,"sidney, britishcolumbia, canada",49.0
191937,"toronto, ontario, canada",58.0
213115,"northscituate, rhodeisland, usa",51.0
221924,"longbeach, washington, usa",50.0
228270,"winder, georgia, usa",54.0
21837,"losangeles, california, usa",39.0
27648,"nampa, idaho, usa",41.0
169885,"stlouis, missouri, usa",30.0
225404,"toronto, ontario, canada",25.0
66570,"brandon, florida, usa",51.0
123043,"denver, colorado, usa",34.0
195262,"shruboak, newyork, usa",21.0
85453,"westchester, ohio, usa",36.0
96154,"white, georgia, usa",38.0
231466,"bridgeton, missouri, usa",11.0
118438,"cambridge, massachusetts, usa",34.0
99319,"ofallon, illinois, usa",44.0
218384,"thevillages, florida, usa",68.0
251047,"seatac, washington, usa",28.0
274425,"irvine, california, usa",35.0
222546,"eauclaire, wisconsin, usa",38.0
243335,"centerville, tennessee, usa",17.0
104597,"elgin, illinois, usa",28.0
32084,"canogapark, california, usa",38.0
187633,"olympia, washington, usa",60.0
105249,"mnster, nordrheinwestfalen, germany",22.0
20049,"columbus, ohio, usa",38.0
189055,"nashville, tennessee, usa",44.0
131269,"houma, louisiana, usa",20.0
258099,"london, unknown, unitedkingdom",34.0
12617,"philomath, oregon, usa",38.0
67962,"austin, texas, usa",14.0
31199,"rogers, arkansas, usa",35.0
248277,"orlando, florida, usa",19.0
14269,"bayonne, newjersey, usa",15.0
80466,"miami, florida, usa",38.0
110410,"northstreet, michigan, usa",53.0
194304,"brucetonmills, westvirginia, usa",38.0
181969,"lasvegas, nevada, usa",52.0
128414,"parkforest, illinois, usa",38.0
16111,"lancaster, pennsylvania, usa",38.0
46307,"marion, indiana, usa",36.0
72700,"winnipeg, manitoba, canada",25.0
94295,"glendale, arizona, usa",54.0
9960,"mexia, texas, usa",20.0
7161,"milonkeynes, buckinghamshire, unitedkingdom",16.0
136541,"lisboa, unknown, portugal",27.0
253202,"famalico, minho, portugal",23.0
7180,"pamplona, navarra, spain",24.0
47666,"zaragoza, aragon, spain",28.0
187343,"esporles, mallorca, spain",29.0
253114,"marbella, malaga, spain",23.0
93867,"vitoria, lava, spain",31.0
77564,"madrid, madrid, spain",23.0
99108,"madrid, madrid, spain",24.0
157228,"pola, alabama, usa",24.0
136882,"madrid, madrid, spain",24.0
7183,"frederick, unknown, usa",45.0
44547,"orlando, florida, usa",77.0
67630,"sanantonio, texas, usa",26.0
7188,"athens, georgia, usa",38.0
7193,"prosperity, pennsylvania, usa",41.0
93593,"pewaukee, wisconsin, usa",41.0
119395,"hogansville, georgia, usa",31.0
186999,"tulsa, oklahoma, usa",23.0
7197,"henderson, nevada, usa",36.0
49922,"janesville, california, usa",50.0
113714,"nanaimo, britishcolumbia, canada",36.0
173055,"susanville, california, usa",33.0
241493,"colo, iowa, usa",33.0
257475,"murphysboro, illinois, usa",33.0
7198,"badajoz, extremadura, spain",30.0
7199,"marietta, georgia, usa",38.0
7205,"norwich, england, unitedkingdom",31.0
182521,"kln, nordrheinwestfalen, germany",29.0
7207,"vigo, unknown, spain",25.0
186887,"hopkins, stanncreekdistrict, others",36.0
273781,"toronto, ontario, canada",36.0
275172,"mississauga, ontario, canada",33.0
107533,"stcatharines, ontario, canada",20.0
110549,"victoria, britishcolumbia, canada",31.0
191176,"etobicoke, ontario, canada",24.0
92320,"seattle, washington, usa",21.0
222427,"carouge, geneva, switzerland",25.0
144817,"elcajon, california, usa",38.0
160140,"edinburgh, scotland, unitedkingdom",30.0
255292,"victoria, britishcolumbia, canada",15.0
43937,"austin, texas, usa",36.0
141830,"oceanside, california, usa",25.0
153063,"greeley, colorado, usa",36.0
165685,"muskegon, michigan, usa",38.0
186759,"toronto, ontario, canada",34.0
208314,"northhollywood, california, usa",41.0
226703,"capecoral, florida, usa",36.0
236489,"largo, florida, usa",18.0
247709,"sautee, georgia, usa",36.0
267302,"surrey, britishcolumbia, canada",36.0
53677,"olympia, washington, usa",72.0
35618,"woodinville, washington, usa",38.0
58730,"oxford, mississippi, usa",40.0
171017,"masoncity, illinois, usa",34.0
273159,"sanfrancisco, california, usa",27.0
270146,"littlerock, arkansas, usa",23.0
34808,"jacksonville, florida, usa",32.0
49058,"lisboa, unknown, portugal",26.0
80995,"cbs, newfoundland, canada",23.0
110792,"madison, alabama, usa",23.0
129901,"northtonawanda, newyork, usa",44.0
250867,"sanpedro, california, usa",27.0
273616,"tallahassee, florida, usa",27.0
9450,"washington, michigan, usa",53.0
25931,"eldersburg, maryland, usa",38.0
164565,"parma, emiliaromagna, italy",27.0
189683,"summerville, southcarolina, usa",58.0
207866,"saltlakecity, utah, usa",26.0
258409,"pharr, texas, usa",72.0
89529,"denver, colorado, usa",38.0
114919,"charleston, southcarolina, usa",24.0
118063,"berwynheights, maryland, usa",38.0
133614,"kingston, ontario, canada",50.0
96921,"whittier, california, usa",38.0
71362,"dover, pennsylvania, usa",30.0
7234,"phoenix, arizona, usa",38.0
7236,"spokane, washington, usa",38.0
21552,"lancaster, pennsylvania, usa",38.0
255520,"portland, oregon, usa",38.0
60826,"waynesboro, georgia, usa",42.0
103700,"rostock, mecklenburgvorpommern, germany",27.0
130899,"bochum, nordrheinwestfalen, germany",49.0
140335,"dortmund, nordrheinwestfalen, germany",45.0
243847,"berlin, berlin, germany",26.0
7259,"raeford, northcarolina, usa",38.0
137678,"hamburg, hamburg, germany",39.0
118715,"siouxfalls, southdakota, usa",31.0
124331,"batonrouge, louisiana, usa",21.0
163731,"jerseycity, newjersey, usa",29.0
202483,"bowlinggreen, kentucky, usa",28.0
210108,"seattle, washington, usa",35.0
224854,"asheville, northcarolina, usa",40.0
230127,"siouxfalls, southdakota, usa",28.0
266307,"denver, colorado, usa",21.0
270251,"rockport, massachusetts, usa",38.0
68841,"glendale, arizona, usa",38.0
7262,"abingdon, virginia, usa",25.0
39145,"fortcollins, colorado, usa",38.0
41198,"canberra, australiancapitalterritory, australia",33.0
42078,"wauwatosa, wisconsin, usa",38.0
246924,"okeana, ohio, usa",38.0
7272,"portofspain, none, others",36.0
15638,"washington, dc, usa",32.0
7277,"palmcoast, florida, usa",38.0
189999,"bryan, texas, usa",38.0
25062,"sonora, california, usa",37.0
83043,"springfield, ohio, usa",37.0
97421,"foxlake, illinois, usa",37.0
160660,"mountpleasant, southcarolina, usa",34.0
187034,"ljubljana, unknown, others",36.0
199605,"maplewood, minnesota, usa",38.0
201746,"paintsville, kentucky, usa",26.0
217346,"bremerton, washington, usa",46.0
255038,"mountaintop, pennsylvania, usa",45.0
268306,"norfolk, virginia, usa",35.0
269193,"hampton, iowa, usa",33.0
50227,"guilford, connecticut, usa",23.0
53132,"bellthorpe, queensland, australia",32.0
146903,"scottsdale, arizona, usa",18.0
161441,"ottawa, ontario, canada",27.0
184722,"newhaven, connecticut, usa",32.0
220648,"halifax, novascotia, canada",27.0
23867,"carsoncity, nevada, usa",82.0
139283,"troy, newyork, usa",50.0
148852,"eagan, minnesota, usa",44.0
143307,"billings, montana, usa",38.0
215812,"stonyplain, alberta, canada",36.0
258371,"trenton, ontario, canada",29.0
246610,"sanfrancisco, california, usa",33.0
93439,"westallis, wisconsin, usa",38.0
166190,"arco, idaho, usa",30.0
197574,"ottawa, ontario, canada",17.0
122921,"lagrange, indiana, usa",23.0
188508,"austin, texas, usa",32.0
220305,"newhaven, connecticut, usa",36.0
266242,"kingston, ontario, canada",41.0
8318,"verobeach, florida, usa",25.0
33757,"tulsa, oklahoma, usa",57.0
90025,"troon, scotland, unitedkingdom",54.0
93934,"dundonald, scotland, unitedkingdom",61.0
256668,"bellevue, washington, usa",34.0
67511,"denver, colorado, usa",37.0
82060,"orlando, florida, usa",55.0
139923,"halifax, novascotia, canada",28.0
222727,"halifax, novascotia, canada",36.0
250298,"toronto, ontario, canada",49.0
64924,"vancouver, britishcolumbia, canada",46.0
138728,"london, england, unitedkingdom",20.0
268173,"santarosa, california, usa",38.0
208446,"shrewsbury, massachusetts, usa",15.0
143328,"lebanon, pennsylvania, usa",23.0
113861,"rexburg, idaho, usa",14.0
137104,"seattle, washington, usa",38.0
196725,"hermitage, tennessee, usa",25.0
8530,"minneapolis, minnesota, usa",16.0
89216,"mississauga, ontario, canada",35.0
125073,"albany, california, usa",35.0
73672,"kissimmee, florida, usa",55.0
122397,"lakeland, florida, usa",55.0
245277,"providence, rhodeisland, usa",66.0
217397,"glenosmond, unknown, others",31.0
233069,"columbus, ohio, usa",23.0
237925,"royaloak, michigan, usa",26.0
239521,"elizabethton, tennessee, usa",25.0
67189,"aurora, illinois, usa",16.0
101382,"whitney, texas, usa",14.0
139822,"clearwater, florida, usa",20.0
89835,"portland, oregon, usa",38.0
144293,"ocala, florida, usa",38.0
78982,"kansascity, missouri, usa",37.0
127289,"glenalpine, newsouthwales, australia",39.0
15562,"austin, texas, usa",17.0
20391,"bismarck, northdakota, usa",16.0
11365,"poway, california, usa",38.0
16649,"pembrokepines, florida, usa",17.0
106471,"newport, wales, unitedkingdom",14.0
258903,"eaststroudsburg, pennsylvania, usa",28.0
272335,"brooklyn, newyork, usa",15.0
62753,"mtvernon, illinois, usa",38.0
56369,"oakville, ontario, canada",54.0
10407,"danville, virginia, usa",31.0
40925,"victoria, britishcolumbia, canada",12.0
177980,"olympia, washington, usa",31.0
224549,"shoreline, washington, usa",31.0
53950,"valenzuelacity, manila, philippines",23.0
270360,"caboolture, queensland, australia",31.0
30399,"sterling, illinois, usa",15.0
110288,"austin, texas, usa",26.0
10319,"ellsworth, wisconsin, usa",45.0
66110,"mississauga, ontario, canada",14.0
222645,"wichita, kansas, usa",15.0
135668,"rushville, missouri, usa",29.0
7300,"rijeka, kvarner, others",36.0
105602,"rijeka, kvarner, others",36.0
7303,"scott, arkansas, usa",29.0
62104,"oregoncity, oregon, usa",38.0
127753,"seattle, washington, usa",45.0
41092,"melbourne, victoria, australia",25.0
52296,"vancouver, britishcolumbia, canada",28.0
65607,"nesscity, kansas, usa",38.0
190082,"henderson, kentucky, usa",42.0
30585,"quincy, massachusetts, usa",38.0
45204,"ferndale, washington, usa",30.0
71114,"richmond, texas, usa",42.0
49411,"narberth, pennsylvania, usa",38.0
151312,"desplaines, illinois, usa",38.0
227746,"olympia, washington, usa",36.0
42940,"toronto, ontario, canada",40.0
62617,"thewoodlands, texas, usa",40.0
152205,"clarkston, michigan, usa",54.0
170262,"stcatharines, ontario, canada",40.0
207325,"belleville, michigan, usa",40.0
165058,"austin, texas, usa",38.0
221901,"bartlett, tennessee, usa",53.0
7317,"corbridge, northumberland, unitedkingdom",39.0
42263,"norwell, massachusetts, usa",42.0
145657,"nashville, tennessee, usa",52.0
155733,"reserve, newmexico, usa",29.0
237780,"stafford, virginia, usa",53.0
114078,"amsterdam, noordholland, netherlands",32.0
234493,"london, england, unitedkingdom",34.0
247079,"barcelona, barcelona, spain",36.0
209503,"columbia, missouri, usa",29.0
39255,"overland, missouri, usa",38.0
7330,"batonrouge, louisiana, usa",38.0
7337,"oakville, ontario, canada",36.0
129678,"miami, florida, usa",38.0
137087,"rockyriver, ohio, usa",50.0
275737,"philadelphia, pennsylvania, usa",54.0
155365,"boston, massachusetts, usa",38.0
207871,"halfmoonbay, california, usa",32.0
224934,"stlouis, missouri, usa",32.0
121996,"wyomissing, pennsylvania, usa",42.0
227088,"villarica, georgia, usa",42.0
271286,"portland, oregon, usa",38.0
72915,"windham, newhampshire, usa",35.0
46665,"fortworth, texas, usa",39.0
158152,"montreal, quebec, canada",30.0
159319,"newyork, newyork, usa",38.0
183353,"ridgefield, washington, usa",36.0
184500,"gardengrove, california, usa",36.0
219073,"tulsa, oklahoma, usa",28.0
226148,"santamonica, california, usa",36.0
96690,"redwoodshores, california, usa",40.0
127687,"middlesex, england, unitedkingdom",23.0
225345,"altoona, pennsylvania, usa",50.0
108101,"schenectady, newyork, usa",30.0
163901,"oshawa, ontario, canada",44.0
225301,"washington, dc, usa",51.0
264196,"apollobeach, florida, usa",38.0
49674,"denver, colorado, usa",38.0
160219,"sandiego, california, usa",38.0
238418,"hayward, california, usa",38.0
267336,"albany, newyork, usa",37.0
83766,"brantford, ontario, canada",47.0
91340,"cary, northcarolina, usa",37.0
32855,"seattle, washington, usa",38.0
98631,"knoxville, tennessee, usa",38.0
210836,"upperlake, ca, usa",57.0
231660,"pflugerville, texas, usa",38.0
278345,"benton, arkansas, usa",49.0
141254,"ardenhills, minnesota, usa",44.0
268719,"eugene, oregon, usa",40.0
211011,"seattle, washington, usa",35.0
11350,"chico, california, usa",42.0
32758,"omaha, nebraska, usa",43.0
88276,"scottsdale, arizona, usa",38.0
155907,"rockville, maryland, usa",38.0
178211,"columbia, pennsylvania, usa",45.0
254225,"norfolk, virginia, usa",25.0
98388,"chicagoland, illinois, usa",37.0
253192,"geilo, unknown, norway",25.0
142639,"sanjose, california, usa",38.0
252903,"canterbury, england, unitedkingdom",21.0
43491,"oxford, ohio, usa",18.0
94391,"olympia, washington, usa",33.0
120916,"valparaiso, indiana, usa",68.0
152976,"eugene, oregon, usa",37.0
163632,"woodbury, connecticut, usa",33.0
240099,"bridgewater, connecticut, usa",33.0
7548,"barcelona, catalua, spain",25.0
244747,"spokane, washington, usa",55.0
34702,"napa, california, usa",15.0
48007,"pueblowest, colorado, usa",35.0
86296,"portroyal, southcarolina, usa",33.0
138120,"nederland, colorado, usa",38.0
168959,"pueblol, colorado, usa",35.0
183518,"malden, massachusetts, usa",35.0
253827,"langley, britishcolumbia, canada",35.0
263277,"langley, britishcolumbia, canada",20.0
275094,"canton, michigan, usa",35.0
153347,"southampton, unknown, usa",38.0
67596,"henderson, minnesota, usa",35.0
66486,"washington, newjersey, usa",38.0
27826,"desmoines, iowa, usa",50.0
216551,"toronto, ontario, canada",36.0
243239,"kannapolis, northcarolina, usa",38.0
20104,"lincoln, nebraska, usa",44.0
192017,"columbus, ohio, usa",38.0
118189,"marinadelrey, california, usa",41.0
199396,"seattle, washington, usa",60.0
200349,"siouxfalls, southdakota, usa",42.0
127597,"toronto, ontario, canada",57.0
79007,"donaconna, quebec, canada",18.0
83685,"corvallis, oregon, usa",17.0
227214,"ithaca, newyork, usa",38.0
259851,"damascus, maryland, usa",30.0
18715,"mesa, arizona, usa",38.0
187469,"alexandria, virginia, usa",29.0
206917,"toronto, ontario, canada",33.0
244941,"coralgables, florida, usa",20.0
93203,"macon, georgia, usa",38.0
258870,"isleofpalms, southcarolina, usa",35.0
180573,"vernon, britishcolumbia, canada",41.0
196233,"reston, virginia, usa",38.0
173540,"odessa, ontario, canada",20.0
240182,"montreal, quebec, canada",36.0
93677,"jackson, tennessee, usa",61.0
46143,"vancouver, bc, others",49.0
147858,"birmingham, alabama, usa",38.0
170449,"edmonton, alberta, canada",36.0
225718,"portland, oregon, usa",38.0
17281,"belvidere, illinois, usa",40.0
118918,"stjohns, newfoundland, canada",38.0
119898,"boston, massachusetts, usa",24.0
147145,"london, unknown, unitedkingdom",26.0
147155,"london, london, unitedkingdom",30.0
152086,"victoria, britishcolumbia, canada",56.0
215379,"strobert, missouri, usa",25.0
226456,"waynesville, missouri, usa",46.0
116102,"chico, california, usa",25.0
273229,"palmdesert, california, usa",38.0
248997,"mandeni, kwazulunatal, southafrica",50.0
104251,"indianapolis, indiana, usa",51.0
133815,"binghamton, newyork, usa",28.0
149178,"troy, newyork, usa",33.0
266575,"warrenton, missouri, usa",38.0
72026,"traversecity, michigan, usa",33.0
80484,"charleston, southcarolina, usa",22.0
208625,"charleston, southcarolina, usa",31.0
45049,"halescorners, wisconsin, usa",20.0
56534,"taft, california, usa",43.0
71653,"decatur, mississippi, usa",18.0
75584,"raleigh, northcarolina, usa",50.0
117321,"federalway, washington, usa",34.0
231432,"downer, australiancapitalterritory, australia",23.0
276209,"marshall, illinois, usa",34.0
24365,"olympia, washington, usa",47.0
37882,"berkeley, california, usa",51.0
135312,"grandrapids, michigan, usa",38.0
143699,"happycamp, california, usa",52.0
163498,"ottawa, ontario, canada",29.0
176637,"gloucester, massachusetts, usa",9.0
259141,"jerseycity, newjersey, usa",53.0
88059,"holden, massachusetts, usa",29.0
98735,"lompoc, california, usa",27.0
244986,"milwaukee, wisconsin, usa",35.0
176507,"victoria, britishcolumbia, canada",36.0
132224,"longbranch, newjersey, usa",20.0
242482,"longbranch, newjersey, usa",47.0
211086,"creston, britishcolumbia, canada",40.0
109338,"coralgables, florida, usa",38.0
204174,"sparks, nevada, usa",38.0
50105,"lakeoswego, oregon, usa",38.0
196481,"windsor, newyork, usa",40.0
232370,"albuquerque, newmexico, usa",40.0
53381,"tallahassee, florida, usa",23.0
196969,"denver, colorado, usa",24.0
200189,"northrichlandhills, texas, usa",38.0
89899,"sarnia, ontario, canada",21.0
207933,"berriensprings, michigan, usa",43.0
109069,"sarasota, florida, usa",38.0
65106,"chandler, arizona, usa",38.0
264308,"lexington, kentucky, usa",36.0
25856,"westgrove, pennsylvania, usa",38.0
184174,"longbeach, california, usa",38.0
29069,"saratoga, california, usa",39.0
84524,"perth, westernaustralia, australia",39.0
13924,"orange, texas, usa",40.0
15437,"talent, oregon, usa",40.0
42179,"harrison, arkansas, usa",56.0
77281,"lombard, illinois, usa",57.0
132062,"tallahassee, florida, usa",25.0
177571,"orange, texas, usa",40.0
267565,"stthomas, ontario, canada",58.0
117103,"sutherlin, oregon, usa",28.0
137908,"madera, california, usa",43.0
143929,"possumkingdomlake, texas, usa",38.0
212739,"winnfield, louisiana, usa",44.0
37381,"hardeeville, southcarolina, usa",52.0
166103,"london, ontario, canada",36.0
185695,"phoenix, arizona, usa",36.0
125408,"cary, northcarolina, usa",49.0
206986,"birmingham, alabama, usa",26.0
